id,function_name,expected_cc,radon_cc,cfg_cc,num_nodes,num_edges,source_node,sink_node,edges
212,synthetic_cc100_v50_12,100,100,100,50,148,0,1,"[(0, 2), (2, 3), (2, 4), (3, 4), (3, 32), (4, 2), (4, 5), (4, 15), (5, 6), (5, 7), (5, 41), (6, 7), (6, 30), (7, 5), (7, 8), (8, 9), (8, 10), (9, 10), (10, 2), (10, 8), (10, 11), (10, 37), (11, 12), (11, 13), (11, 30), (11, 33), (12, 13), (12, 20), (12, 25), (12, 42), (13, 3), (13, 11), (13, 14), (13, 34), (13, 39), (14, 15), (14, 16), (15, 16), (16, 14), (16, 17), (17, 9), (17, 18), (17, 19), (18, 6), (18, 19), (19, 17), (19, 20), (19, 23), (20, 21), (20, 22), (21, 22), (22, 20), (22, 23), (22, 24), (22, 46), (23, 2), (23, 24), (23, 25), (23, 36), (23, 47), (23, 48), (24, 25), (24, 27), (25, 23), (25, 26), (25, 34), (26, 27), (26, 28), (26, 42), (27, 28), (28, 26), (28, 29), (29, 4), (29, 24), (29, 30), (29, 31), (30, 9), (30, 31), (30, 33), (30, 37), (30, 39), (31, 29), (31, 32), (31, 46), (32, 33), (32, 34), (32, 44), (33, 20), (33, 24), (33, 34), (33, 48), (34, 8), (34, 32), (34, 35), (34, 37), (35, 5), (35, 11), (35, 36), (35, 37), (36, 8), (36, 37), (36, 46), (37, 30), (37, 35), (37, 38), (38, 37), (38, 39), (38, 40), (39, 37), (39, 40), (40, 34), (40, 38), (40, 41), (40, 49), (41, 32), (41, 42), (41, 43), (42, 19), (42, 41), (42, 43), (43, 14), (43, 18), (43, 25), (43, 41), (43, 44), (44, 9), (44, 45), (44, 46), (45, 46), (45, 49), (46, 13), (46, 32), (46, 35), (46, 40), (46, 44), (46, 47), (47, 48), (47, 49), (48, 27), (48, 34), (48, 38), (48, 49), (49, 1), (49, 6), (49, 9), (49, 12), (49, 30), (49, 47)]"
213,synthetic_cc100_v50_13,100,100,100,50,148,0,1,"[(0, 2), (2, 1), (2, 3), (2, 4), (2, 49), (3, 4), (4, 2), (4, 5), (4, 43), (5, 6), (5, 7), (5, 10), (6, 7), (6, 38), (7, 5), (7, 8), (7, 19), (8, 9), (8, 10), (8, 44), (9, 10), (9, 19), (10, 8), (10, 11), (10, 20), (10, 41), (11, 12), (11, 13), (11, 39), (12, 13), (12, 21), (12, 25), (13, 3), (13, 11), (13, 14), (13, 21), (14, 15), (14, 16), (14, 23), (15, 16), (15, 26), (15, 32), (16, 14), (16, 17), (16, 28), (17, 18), (17, 19), (18, 12), (18, 19), (19, 17), (19, 20), (20, 17), (20, 21), (20, 22), (21, 11), (21, 22), (21, 30), (22, 14), (22, 20), (22, 23), (22, 35), (22, 39), (23, 8), (23, 24), (23, 25), (24, 25), (24, 30), (25, 17), (25, 23), (25, 24), (25, 26), (25, 32), (26, 27), (26, 28), (26, 31), (27, 13), (27, 28), (27, 39), (28, 10), (28, 26), (28, 29), (29, 11), (29, 30), (29, 31), (30, 13), (30, 18), (30, 31), (30, 34), (31, 8), (31, 29), (31, 32), (31, 37), (31, 42), (32, 3), (32, 33), (32, 34), (32, 39), (33, 25), (33, 34), (33, 43), (34, 32), (34, 35), (34, 49), (35, 36), (35, 37), (35, 43), (36, 8), (36, 17), (36, 37), (36, 43), (37, 5), (37, 35), (37, 38), (37, 40), (38, 19), (38, 39), (38, 40), (39, 40), (39, 46), (40, 22), (40, 38), (40, 41), (41, 40), (41, 42), (41, 43), (42, 43), (43, 8), (43, 16), (43, 28), (43, 41), (43, 44), (43, 49), (44, 27), (44, 45), (44, 46), (45, 1), (45, 19), (45, 46), (46, 44), (46, 47), (47, 5), (47, 26), (47, 48), (47, 49), (48, 49), (49, 1), (49, 2), (49, 47)]"
214,synthetic_cc100_v50_14,100,100,100,50,148,0,1,"[(0, 2), (2, 3), (2, 4), (2, 6), (3, 4), (3, 10), (4, 2), (4, 5), (4, 32), (5, 6), (5, 7), (6, 7), (6, 27), (7, 5), (7, 8), (7, 43), (8, 9), (8, 10), (8, 38), (9, 2), (9, 10), (9, 29), (10, 8), (10, 11), (11, 3), (11, 12), (11, 13), (12, 3), (12, 5), (12, 13), (12, 31), (13, 11), (13, 14), (14, 10), (14, 15), (14, 16), (14, 25), (14, 31), (15, 16), (16, 14), (16, 17), (17, 18), (17, 19), (18, 4), (18, 19), (19, 4), (19, 17), (19, 20), (19, 37), (20, 17), (20, 21), (20, 22), (21, 22), (22, 20), (22, 23), (22, 38), (23, 7), (23, 24), (23, 25), (24, 17), (24, 25), (24, 49), (25, 23), (25, 26), (26, 27), (26, 28), (27, 10), (27, 28), (27, 29), (27, 45), (28, 1), (28, 20), (28, 26), (28, 29), (28, 44), (29, 30), (29, 31), (30, 31), (31, 12), (31, 29), (31, 32), (31, 44), (32, 5), (32, 18), (32, 33), (32, 34), (32, 44), (32, 46), (32, 47), (33, 10), (33, 34), (33, 41), (34, 9), (34, 32), (34, 35), (35, 36), (35, 37), (36, 16), (36, 37), (37, 3), (37, 10), (37, 35), (37, 38), (38, 1), (38, 4), (38, 16), (38, 39), (38, 40), (39, 6), (39, 15), (39, 40), (40, 3), (40, 38), (40, 41), (41, 9), (41, 42), (41, 43), (42, 6), (42, 11), (42, 30), (42, 34), (42, 43), (42, 44), (43, 2), (43, 19), (43, 26), (43, 33), (43, 41), (43, 44), (44, 30), (44, 45), (44, 46), (45, 4), (45, 23), (45, 46), (46, 25), (46, 44), (46, 47), (47, 5), (47, 48), (47, 49), (48, 21), (48, 22), (48, 27), (48, 49), (49, 1), (49, 27), (49, 47)]"
215,synthetic_cc100_v50_15,100,100,100,50,148,0,1,"[(0, 2), (2, 3), (2, 4), (2, 12), (2, 16), (3, 1), (3, 4), (4, 2), (4, 5), (4, 35), (4, 39), (4, 42), (5, 6), (5, 7), (6, 7), (7, 5), (7, 8), (7, 16), (8, 9), (8, 10), (8, 14), (8, 15), (9, 10), (10, 2), (10, 8), (10, 11), (11, 12), (11, 13), (11, 36), (12, 13), (12, 23), (12, 28), (13, 10), (13, 11), (13, 14), (13, 22), (14, 15), (14, 16), (15, 16), (16, 14), (16, 17), (16, 37), (17, 11), (17, 18), (17, 19), (17, 39), (18, 14), (18, 19), (19, 6), (19, 17), (19, 20), (19, 34), (20, 18), (20, 21), (20, 22), (20, 35), (21, 22), (21, 37), (21, 42), (22, 20), (22, 23), (22, 48), (23, 24), (23, 25), (24, 25), (25, 8), (25, 15), (25, 23), (25, 26), (25, 27), (26, 27), (26, 28), (26, 42), (27, 5), (27, 24), (27, 28), (27, 35), (28, 12), (28, 26), (28, 29), (29, 1), (29, 13), (29, 30), (29, 31), (29, 41), (30, 31), (30, 49), (31, 29), (31, 32), (31, 36), (31, 46), (32, 7), (32, 30), (32, 31), (32, 33), (32, 34), (33, 18), (33, 34), (33, 42), (34, 6), (34, 14), (34, 32), (34, 35), (35, 36), (35, 37), (36, 10), (36, 25), (36, 37), (37, 23), (37, 35), (37, 38), (38, 17), (38, 39), (38, 40), (39, 26), (39, 35), (39, 40), (40, 38), (40, 41), (41, 42), (41, 43), (42, 11), (42, 43), (43, 41), (43, 44), (44, 12), (44, 17), (44, 29), (44, 33), (44, 36), (44, 45), (44, 46), (45, 26), (45, 42), (45, 46), (45, 49), (46, 44), (46, 47), (47, 12), (47, 48), (47, 49), (48, 10), (48, 13), (48, 39), (48, 49), (49, 1), (49, 10), (49, 47)]"
216,synthetic_cc100_v50_16,100,100,100,50,148,0,1,"[(0, 2), (2, 3), (2, 4), (2, 18), (2, 21), (2, 47), (3, 4), (3, 46), (4, 2), (4, 5), (4, 43), (5, 6), (5, 7), (5, 36), (6, 7), (6, 12), (7, 5), (7, 8), (7, 22), (7, 26), (7, 37), (8, 9), (8, 10), (8, 40), (9, 10), (9, 25), (9, 33), (9, 45), (10, 6), (10, 8), (10, 11), (10, 39), (11, 12), (11, 13), (11, 25), (12, 13), (12, 28), (12, 40), (13, 11), (13, 12), (13, 14), (13, 28), (13, 29), (13, 35), (14, 15), (14, 16), (14, 28), (15, 16), (15, 31), (16, 14), (16, 17), (17, 18), (17, 19), (17, 46), (18, 3), (18, 19), (18, 25), (18, 30), (18, 35), (18, 45), (19, 17), (19, 20), (20, 21), (20, 22), (20, 44), (21, 22), (21, 48), (22, 20), (22, 23), (23, 24), (23, 25), (24, 14), (24, 25), (25, 2), (25, 20), (25, 23), (25, 26), (26, 27), (26, 28), (27, 28), (28, 26), (28, 29), (28, 36), (28, 48), (29, 13), (29, 30), (29, 31), (30, 9), (30, 31), (31, 29), (31, 32), (32, 33), (32, 34), (33, 2), (33, 5), (33, 34), (34, 9), (34, 29), (34, 32), (34, 35), (35, 3), (35, 36), (35, 37), (35, 38), (35, 49), (36, 9), (36, 37), (37, 6), (37, 29), (37, 35), (37, 38), (37, 47), (38, 10), (38, 39), (38, 40), (39, 40), (40, 22), (40, 38), (40, 41), (41, 10), (41, 42), (41, 43), (41, 44), (42, 1), (42, 43), (43, 2), (43, 5), (43, 41), (43, 44), (44, 9), (44, 39), (44, 45), (44, 46), (45, 38), (45, 44), (45, 46), (46, 32), (46, 44), (46, 47), (47, 18), (47, 48), (47, 49), (48, 32), (48, 49), (49, 1), (49, 16), (49, 32), (49, 47)]"
217,synthetic_cc100_v50_17,100,100,100,50,148,0,1,"[(0, 2), (2, 3), (2, 4), (2, 14), (2, 34), (3, 4), (4, 2), (4, 5), (4, 8), (4, 31), (5, 6), (5, 7), (6, 7), (6, 38), (7, 5), (7, 8), (7, 28), (7, 37), (7, 42), (8, 9), (8, 10), (9, 4), (9, 10), (10, 8), (10, 11), (11, 1), (11, 12), (11, 13), (11, 26), (11, 42), (12, 13), (12, 23), (12, 26), (12, 44), (12, 49), (13, 11), (13, 14), (13, 48), (14, 15), (14, 16), (14, 21), (14, 35), (14, 42), (15, 2), (15, 13), (15, 16), (16, 8), (16, 14), (16, 17), (16, 40), (17, 9), (17, 18), (17, 19), (17, 36), (18, 19), (18, 39), (19, 11), (19, 17), (19, 20), (19, 48), (20, 2), (20, 6), (20, 19), (20, 21), (20, 22), (20, 44), (21, 22), (22, 20), (22, 23), (23, 24), (23, 25), (23, 38), (24, 2), (24, 25), (24, 38), (25, 11), (25, 23), (25, 26), (25, 29), (26, 27), (26, 28), (26, 31), (27, 28), (28, 12), (28, 13), (28, 26), (28, 29), (28, 36), (29, 30), (29, 31), (30, 11), (30, 31), (31, 29), (31, 32), (32, 33), (32, 34), (32, 38), (33, 31), (33, 34), (34, 3), (34, 32), (34, 35), (35, 36), (35, 37), (36, 37), (36, 39), (37, 15), (37, 35), (37, 38), (38, 22), (38, 31), (38, 39), (38, 40), (38, 44), (39, 2), (39, 11), (39, 32), (39, 40), (40, 31), (40, 38), (40, 41), (41, 12), (41, 42), (41, 43), (42, 9), (42, 43), (42, 45), (43, 41), (43, 44), (44, 8), (44, 20), (44, 45), (44, 46), (45, 15), (45, 46), (46, 44), (46, 47), (47, 2), (47, 32), (47, 38), (47, 48), (47, 49), (48, 49), (49, 1), (49, 9), (49, 37), (49, 40), (49, 47)]"
218,synthetic_cc100_v50_18,100,100,100,50,148,0,1,"[(0, 2), (2, 3), (2, 4), (2, 43), (3, 4), (4, 2), (4, 5), (4, 21), (5, 6), (5, 7), (6, 7), (6, 18), (7, 1), (7, 5), (7, 8), (7, 32), (7, 37), (8, 5), (8, 9), (8, 10), (8, 11), (8, 27), (9, 10), (10, 5), (10, 8), (10, 11), (10, 18), (10, 31), (10, 42), (11, 12), (11, 13), (11, 27), (11, 28), (12, 13), (13, 11), (13, 14), (13, 32), (13, 49), (14, 15), (14, 16), (14, 34), (15, 2), (15, 16), (16, 14), (16, 17), (17, 18), (17, 19), (18, 19), (19, 9), (19, 10), (19, 17), (19, 20), (19, 28), (20, 21), (20, 22), (21, 22), (22, 16), (22, 18), (22, 20), (22, 23), (22, 25), (23, 7), (23, 24), (23, 25), (23, 39), (24, 19), (24, 25), (24, 30), (25, 3), (25, 23), (25, 26), (26, 20), (26, 27), (26, 28), (27, 28), (28, 26), (28, 29), (29, 7), (29, 30), (29, 31), (30, 4), (30, 9), (30, 13), (30, 21), (30, 31), (30, 38), (30, 46), (31, 3), (31, 6), (31, 27), (31, 29), (31, 32), (32, 4), (32, 33), (32, 34), (33, 19), (33, 30), (33, 34), (33, 45), (34, 2), (34, 32), (34, 35), (35, 7), (35, 36), (35, 37), (36, 28), (36, 37), (36, 39), (37, 26), (37, 33), (37, 35), (37, 38), (37, 49), (38, 39), (38, 40), (39, 5), (39, 40), (40, 20), (40, 38), (40, 41), (41, 14), (41, 42), (41, 43), (42, 23), (42, 43), (43, 3), (43, 33), (43, 41), (43, 44), (44, 18), (44, 45), (44, 46), (45, 1), (45, 22), (45, 46), (45, 49), (46, 26), (46, 44), (46, 47), (47, 11), (47, 15), (47, 48), (47, 49), (48, 49), (49, 1), (49, 3), (49, 27), (49, 47)]"
219,synthetic_cc100_v50_19,100,100,100,50,148,0,1,"[(0, 2), (2, 3), (2, 4), (2, 21), (2, 26), (3, 4), (3, 5), (3, 28), (4, 2), (4, 5), (4, 30), (5, 6), (5, 7), (5, 41), (5, 44), (6, 7), (6, 15), (6, 19), (7, 5), (7, 8), (8, 9), (8, 10), (8, 16), (9, 10), (9, 26), (9, 46), (10, 8), (10, 9), (10, 11), (10, 35), (11, 12), (11, 13), (11, 17), (11, 44), (12, 9), (12, 13), (12, 39), (13, 11), (13, 14), (13, 39), (13, 46), (14, 2), (14, 15), (14, 16), (15, 4), (15, 16), (16, 14), (16, 17), (16, 26), (17, 18), (17, 19), (18, 19), (18, 36), (19, 15), (19, 17), (19, 20), (19, 41), (20, 19), (20, 21), (20, 22), (21, 22), (22, 20), (22, 23), (22, 27), (23, 24), (23, 25), (24, 1), (24, 25), (24, 33), (25, 23), (25, 26), (25, 34), (25, 43), (26, 4), (26, 27), (26, 28), (27, 6), (27, 28), (28, 5), (28, 6), (28, 26), (28, 29), (28, 39), (29, 2), (29, 30), (29, 31), (29, 34), (30, 31), (31, 12), (31, 28), (31, 29), (31, 32), (31, 36), (31, 49), (32, 33), (32, 34), (33, 14), (33, 34), (33, 47), (34, 32), (34, 35), (34, 43), (35, 12), (35, 36), (35, 37), (35, 43), (36, 37), (36, 46), (37, 18), (37, 35), (37, 38), (37, 42), (38, 33), (38, 39), (38, 40), (39, 40), (40, 38), (40, 41), (41, 20), (41, 32), (41, 42), (41, 43), (42, 43), (43, 1), (43, 2), (43, 27), (43, 41), (43, 44), (44, 2), (44, 10), (44, 25), (44, 45), (44, 46), (45, 19), (45, 40), (45, 46), (46, 44), (46, 47), (47, 48), (47, 49), (48, 5), (48, 26), (48, 27), (48, 49), (49, 1), (49, 32), (49, 33), (49, 47)]"
220,synthetic_cc100_v50_20,100,100,100,50,148,0,1,"[(0, 2), (2, 3), (2, 4), (3, 1), (3, 4), (3, 5), (3, 11), (3, 20), (3, 21), (3, 47), (4, 2), (4, 3), (4, 5), (4, 24), (5, 6), (5, 7), (5, 24), (5, 40), (6, 7), (6, 9), (6, 21), (7, 5), (7, 8), (7, 21), (8, 9), (8, 10), (8, 23), (9, 10), (9, 13), (9, 17), (9, 44), (10, 8), (10, 11), (10, 40), (11, 12), (11, 13), (12, 13), (12, 34), (13, 1), (13, 11), (13, 14), (13, 26), (13, 27), (14, 12), (14, 15), (14, 16), (15, 16), (15, 48), (16, 7), (16, 14), (16, 17), (16, 19), (16, 32), (17, 18), (17, 19), (18, 19), (18, 22), (18, 26), (18, 34), (19, 12), (19, 14), (19, 17), (19, 20), (19, 32), (20, 21), (20, 22), (21, 16), (21, 22), (21, 25), (21, 34), (22, 20), (22, 23), (23, 24), (23, 25), (23, 49), (24, 25), (24, 30), (24, 38), (25, 23), (25, 26), (25, 42), (26, 27), (26, 28), (27, 28), (27, 36), (28, 26), (28, 29), (29, 30), (29, 31), (30, 9), (30, 31), (31, 29), (31, 32), (31, 40), (32, 17), (32, 33), (32, 34), (32, 48), (33, 31), (33, 34), (34, 32), (34, 35), (34, 44), (35, 22), (35, 36), (35, 37), (36, 13), (36, 20), (36, 37), (37, 10), (37, 22), (37, 35), (37, 36), (37, 38), (38, 7), (38, 39), (38, 40), (38, 44), (39, 9), (39, 30), (39, 40), (40, 19), (40, 22), (40, 32), (40, 38), (40, 41), (41, 21), (41, 42), (41, 43), (41, 46), (42, 18), (42, 43), (42, 44), (43, 41), (43, 44), (44, 45), (44, 46), (45, 21), (45, 46), (46, 44), (46, 47), (47, 48), (47, 49), (48, 20), (48, 28), (48, 49), (49, 1), (49, 47)]"
221,synthetic_cc100_v50_21,100,100,100,50,148,0,1,"[(0, 2), (2, 3), (2, 4), (2, 24), (3, 4), (3, 11), (3, 13), (4, 2), (4, 5), (4, 6), (5, 6), (5, 7), (5, 33), (5, 42), (6, 7), (6, 8), (7, 5), (7, 8), (7, 41), (8, 9), (8, 10), (8, 23), (9, 5), (9, 10), (9, 18), (9, 31), (10, 8), (10, 11), (10, 30), (10, 37), (11, 12), (11, 13), (12, 13), (13, 1), (13, 11), (13, 14), (14, 15), (14, 16), (15, 14), (15, 16), (15, 39), (16, 5), (16, 14), (16, 17), (16, 35), (16, 36), (17, 10), (17, 12), (17, 18), (17, 19), (17, 45), (18, 19), (19, 4), (19, 15), (19, 17), (19, 20), (19, 22), (20, 21), (20, 22), (21, 22), (22, 20), (22, 23), (22, 45), (23, 24), (23, 25), (23, 27), (23, 36), (24, 25), (25, 23), (25, 26), (26, 5), (26, 10), (26, 27), (26, 28), (26, 36), (27, 3), (27, 22), (27, 28), (27, 31), (27, 33), (28, 18), (28, 26), (28, 29), (29, 22), (29, 30), (29, 31), (29, 45), (30, 31), (31, 4), (31, 5), (31, 29), (31, 32), (31, 40), (31, 42), (32, 7), (32, 33), (32, 34), (33, 6), (33, 7), (33, 34), (34, 9), (34, 32), (34, 35), (34, 48), (35, 6), (35, 16), (35, 17), (35, 24), (35, 29), (35, 36), (35, 37), (36, 26), (36, 37), (36, 38), (36, 39), (37, 14), (37, 35), (37, 38), (37, 39), (38, 4), (38, 7), (38, 39), (38, 40), (38, 46), (39, 40), (39, 46), (40, 38), (40, 41), (41, 28), (41, 42), (41, 43), (42, 11), (42, 43), (43, 41), (43, 44), (44, 45), (44, 46), (45, 46), (46, 21), (46, 44), (46, 47), (47, 27), (47, 48), (47, 49), (48, 33), (48, 49), (49, 1), (49, 47)]"
222,synthetic_cc100_v50_22,100,100,100,50,148,0,1,"[(0, 2), (2, 3), (2, 4), (2, 8), (3, 4), (4, 2), (4, 5), (4, 12), (4, 21), (5, 6), (5, 7), (5, 49), (6, 7), (7, 5), (7, 8), (8, 7), (8, 9), (8, 10), (9, 10), (10, 8), (10, 11), (11, 5), (11, 12), (11, 13), (11, 46), (12, 13), (13, 11), (13, 14), (13, 15), (13, 35), (14, 15), (14, 16), (15, 2), (15, 16), (15, 17), (15, 27), (15, 42), (16, 14), (16, 17), (16, 21), (16, 25), (17, 2), (17, 18), (17, 19), (17, 38), (18, 19), (19, 5), (19, 17), (19, 20), (19, 41), (20, 16), (20, 21), (20, 22), (21, 1), (21, 16), (21, 22), (21, 28), (22, 20), (22, 23), (22, 46), (23, 24), (23, 25), (24, 25), (24, 32), (25, 1), (25, 6), (25, 23), (25, 26), (26, 1), (26, 10), (26, 14), (26, 17), (26, 27), (26, 28), (26, 45), (27, 20), (27, 28), (28, 13), (28, 26), (28, 29), (28, 36), (29, 1), (29, 19), (29, 30), (29, 31), (29, 38), (30, 31), (30, 34), (31, 29), (31, 32), (32, 33), (32, 34), (32, 42), (32, 44), (33, 34), (34, 32), (34, 35), (35, 25), (35, 32), (35, 36), (35, 37), (35, 48), (36, 37), (37, 8), (37, 35), (37, 38), (38, 9), (38, 16), (38, 29), (38, 39), (38, 40), (39, 7), (39, 15), (39, 38), (39, 40), (40, 1), (40, 38), (40, 39), (40, 41), (41, 42), (41, 43), (42, 43), (43, 1), (43, 21), (43, 24), (43, 26), (43, 41), (43, 42), (43, 44), (43, 47), (44, 34), (44, 45), (44, 46), (45, 3), (45, 30), (45, 46), (46, 27), (46, 44), (46, 47), (46, 49), (47, 23), (47, 48), (47, 49), (48, 8), (48, 49), (49, 1), (49, 7), (49, 47)]"
223,synthetic_cc100_v50_23,100,100,100,50,148,0,1,"[(0, 2), (2, 3), (2, 4), (2, 29), (2, 43), (2, 48), (3, 4), (3, 37), (4, 1), (4, 2), (4, 5), (4, 22), (4, 33), (5, 4), (5, 6), (5, 7), (5, 19), (6, 7), (6, 12), (6, 26), (6, 37), (7, 5), (7, 8), (7, 27), (8, 9), (8, 10), (8, 34), (9, 10), (10, 8), (10, 11), (10, 39), (11, 12), (11, 13), (11, 14), (11, 34), (11, 39), (11, 41), (12, 13), (12, 40), (13, 11), (13, 14), (13, 40), (14, 15), (14, 16), (15, 7), (15, 16), (16, 3), (16, 14), (16, 17), (16, 24), (17, 18), (17, 19), (17, 34), (18, 19), (19, 17), (19, 20), (20, 21), (20, 22), (20, 45), (21, 8), (21, 22), (21, 26), (22, 20), (22, 23), (23, 24), (23, 25), (24, 5), (24, 20), (24, 25), (24, 28), (24, 47), (24, 49), (25, 23), (25, 26), (25, 42), (26, 2), (26, 25), (26, 27), (26, 28), (26, 46), (27, 28), (27, 46), (28, 26), (28, 29), (28, 46), (29, 17), (29, 25), (29, 30), (29, 31), (30, 8), (30, 31), (31, 29), (31, 32), (31, 49), (32, 33), (32, 34), (32, 42), (33, 13), (33, 15), (33, 34), (34, 6), (34, 7), (34, 16), (34, 32), (34, 35), (35, 36), (35, 37), (36, 18), (36, 37), (37, 34), (37, 35), (37, 38), (37, 48), (38, 29), (38, 39), (38, 40), (39, 1), (39, 40), (40, 3), (40, 7), (40, 38), (40, 39), (40, 41), (40, 47), (41, 42), (41, 43), (42, 3), (42, 43), (43, 41), (43, 44), (44, 29), (44, 45), (44, 46), (45, 46), (46, 27), (46, 44), (46, 47), (47, 14), (47, 24), (47, 35), (47, 48), (47, 49), (48, 8), (48, 49), (49, 1), (49, 26), (49, 37), (49, 47)]"
224,synthetic_cc100_v50_24,100,100,100,50,148,0,1,"[(0, 2), (2, 3), (2, 4), (2, 16), (3, 4), (4, 2), (4, 5), (4, 41), (5, 6), (5, 7), (5, 38), (5, 42), (5, 49), (6, 1), (6, 7), (6, 8), (7, 5), (7, 8), (7, 19), (8, 9), (8, 10), (9, 10), (9, 33), (10, 8), (10, 11), (10, 22), (11, 6), (11, 12), (11, 13), (11, 24), (12, 13), (13, 11), (13, 14), (13, 43), (14, 15), (14, 16), (14, 17), (15, 16), (16, 14), (16, 17), (17, 18), (17, 19), (17, 20), (17, 21), (17, 27), (17, 44), (18, 19), (19, 17), (19, 20), (20, 21), (20, 22), (20, 30), (20, 40), (21, 14), (21, 22), (22, 3), (22, 20), (22, 23), (23, 24), (23, 25), (23, 31), (23, 44), (24, 12), (24, 25), (24, 39), (24, 46), (24, 49), (25, 23), (25, 26), (25, 30), (26, 18), (26, 27), (26, 28), (27, 13), (27, 28), (28, 17), (28, 26), (28, 29), (28, 30), (29, 22), (29, 30), (29, 31), (30, 7), (30, 31), (31, 13), (31, 19), (31, 29), (31, 32), (31, 49), (32, 33), (32, 34), (33, 16), (33, 34), (34, 32), (34, 35), (35, 30), (35, 36), (35, 37), (36, 6), (36, 9), (36, 37), (37, 23), (37, 29), (37, 35), (37, 38), (37, 44), (38, 34), (38, 35), (38, 39), (38, 40), (39, 40), (39, 49), (40, 12), (40, 23), (40, 38), (40, 41), (40, 47), (41, 5), (41, 9), (41, 42), (41, 43), (42, 1), (42, 43), (43, 16), (43, 41), (43, 44), (44, 10), (44, 45), (44, 46), (45, 8), (45, 14), (45, 18), (45, 20), (45, 21), (45, 46), (46, 35), (46, 44), (46, 47), (47, 10), (47, 35), (47, 46), (47, 48), (47, 49), (48, 7), (48, 49), (49, 1), (49, 43), (49, 47)]"
225,synthetic_cc100_v50_25,100,100,100,50,148,0,1,"[(0, 2), (2, 3), (2, 4), (2, 8), (2, 25), (2, 36), (3, 4), (3, 15), (3, 36), (3, 49), (4, 2), (4, 5), (4, 11), (4, 40), (5, 6), (5, 7), (6, 7), (7, 5), (7, 8), (8, 9), (8, 10), (8, 30), (8, 35), (8, 45), (9, 10), (9, 31), (10, 8), (10, 11), (10, 46), (11, 10), (11, 12), (11, 13), (11, 36), (11, 44), (12, 2), (12, 13), (12, 29), (12, 47), (12, 49), (13, 11), (13, 14), (13, 22), (13, 40), (13, 44), (14, 15), (14, 16), (14, 20), (15, 16), (15, 35), (15, 46), (16, 4), (16, 14), (16, 17), (16, 36), (17, 18), (17, 19), (17, 22), (17, 48), (18, 19), (19, 8), (19, 10), (19, 17), (19, 20), (19, 43), (20, 21), (20, 22), (20, 29), (21, 4), (21, 14), (21, 22), (21, 42), (21, 44), (22, 20), (22, 23), (23, 24), (23, 25), (23, 29), (24, 25), (25, 4), (25, 15), (25, 23), (25, 26), (25, 36), (26, 27), (26, 28), (27, 28), (27, 33), (27, 43), (28, 26), (28, 29), (28, 34), (28, 38), (29, 26), (29, 30), (29, 31), (29, 42), (30, 15), (30, 31), (31, 27), (31, 29), (31, 32), (32, 10), (32, 27), (32, 33), (32, 34), (32, 38), (32, 49), (33, 5), (33, 34), (34, 32), (34, 35), (35, 36), (35, 37), (35, 38), (36, 23), (36, 37), (37, 35), (37, 38), (38, 6), (38, 15), (38, 39), (38, 40), (39, 40), (40, 38), (40, 41), (40, 42), (41, 42), (41, 43), (42, 43), (42, 49), (43, 41), (43, 44), (44, 45), (44, 46), (45, 3), (45, 46), (46, 44), (46, 47), (47, 43), (47, 48), (47, 49), (48, 23), (48, 30), (48, 49), (49, 1), (49, 10), (49, 33), (49, 47)]"
226,synthetic_cc100_v50_26,100,100,100,50,148,0,1,"[(0, 2), (2, 3), (2, 4), (3, 4), (3, 26), (3, 35), (4, 2), (4, 5), (4, 11), (4, 29), (5, 6), (5, 7), (5, 40), (5, 45), (6, 7), (6, 13), (6, 40), (6, 44), (7, 5), (7, 8), (7, 42), (8, 9), (8, 10), (8, 24), (9, 10), (10, 8), (10, 11), (10, 16), (11, 12), (11, 13), (11, 20), (12, 10), (12, 13), (12, 38), (12, 47), (13, 11), (13, 14), (13, 47), (14, 15), (14, 16), (14, 37), (14, 40), (15, 16), (16, 14), (16, 17), (16, 21), (17, 5), (17, 15), (17, 18), (17, 19), (17, 24), (17, 27), (18, 10), (18, 19), (18, 27), (18, 31), (18, 32), (19, 17), (19, 20), (19, 29), (20, 21), (20, 22), (20, 39), (20, 48), (21, 22), (21, 39), (22, 20), (22, 23), (23, 15), (23, 24), (23, 25), (24, 12), (24, 25), (24, 28), (25, 7), (25, 16), (25, 23), (25, 26), (26, 27), (26, 28), (27, 28), (27, 47), (28, 26), (28, 29), (28, 46), (29, 30), (29, 31), (30, 31), (30, 34), (31, 21), (31, 29), (31, 32), (31, 34), (32, 3), (32, 10), (32, 15), (32, 33), (32, 34), (32, 36), (33, 19), (33, 34), (34, 32), (34, 35), (34, 37), (35, 20), (35, 36), (35, 37), (35, 45), (36, 31), (36, 37), (37, 2), (37, 35), (37, 38), (37, 45), (38, 9), (38, 39), (38, 40), (39, 3), (39, 40), (40, 20), (40, 38), (40, 41), (41, 12), (41, 42), (41, 43), (42, 24), (42, 25), (42, 35), (42, 43), (43, 35), (43, 41), (43, 44), (44, 31), (44, 45), (44, 46), (45, 5), (45, 46), (46, 5), (46, 14), (46, 30), (46, 44), (46, 47), (47, 48), (47, 49), (48, 19), (48, 49), (49, 1), (49, 47)]"
